"country","year","gdp_real_lg1","debt_to_gdp_bus_d3","debt_to_gdp_hh_d3","debt_to_gdp_private_d3","debt_private_real_lg3","housing_real_lg3","equities_real_lg3","bvx_bank_eq_decline","bvx_bank_failures","crisis_ind_bvx_equity","crisis_ind_bvx_panic","crisis_ind_bvx","crisis_ind_rr","crisis_ind_st","developed"
"Belgium",2000,3.56919174915564,28.004686,1.53147,9.84538533333333,31.131445945505,12.3499853940168,13.2973206681654,0,0,0,0,0,0,0,1
"Belgium",2001,0.808268300207615,31.090279,-2.522987,9.52243066666667,26.9119467072276,9.12514769719809,-30.0729687126584,0,0,0,0,0,0,0,1
"Belgium",2002,1.76484096208673,15.671141,-2.66774700000001,4.33446466666666,15.0858503070337,11.6237201371125,-48.2097816284351,1,0,0,0,0,0,0,1
"Belgium",2003,0.77158286223824,10.8671,-1.157043,3.23668566666667,10.2704150324789,13.5697107970099,-28.6946303427078,0,0,0,0,0,0,0,1
"Belgium",2004,3.5701843342717,4.81887,1.370303,2.06305766666666,10.3486631068236,18.2908669683269,8.36264989917676,0,0,0,0,0,0,0,1
"Belgium",2005,2.07264426872289,3.91995,4.001097,2.64034900000001,10.8222386249,21.2526331473338,57.0872571917638,0,0,0,0,0,0,0,1
"Belgium",2006,2.47525143617002,-2.50289000000001,5.967125,1.154745,9.96079891592472,22.8455787128418,66.6295695512942,0,0,0,0,0,0,0,1
"Belgium",2007,3.39082983059296,5.34227,6.679044,4.00710466666667,14.164809898939,20.1537391072922,31.8977257360446,0,0,0,0,0,0,0,1
"Belgium",2008,0.780122156486218,27.96822,6.448198,11.4721393333333,25.4713207452137,10.4526278519263,-58.0684104110668,1,1,1,1,1,1,1,1
"Belgium",2009,-2.27894647338536,37.85707,6.62567,14.82758,25.4141213001542,3.02867429979396,-55.7781792163192,0,0,0,0,0,0,0,1
"Belgium",2010,2.7072347279959,14.4899,5.766472,6.75212399999999,11.1141627776147,0.727058628289258,-47.388032241775,0,0,0,0,0,0,0,1
"Belgium",2011,1.78232446998496,3.56562000000002,5.391637,2.98575233333333,4.68467222070049,0.748319780381462,6.36667655284149,1,1,1,0,1,,0,1
"Belgium",2012,0.234521707134849,-0.996710000000007,3.546667,0.849985666666669,3.09016519104037,0.100735376706288,-1.92443317056831,0,0,0,0,0,,0,1
"Belgium",2013,0.200449409522285,12.3906,3.70305,5.36455000000001,8.74595622882036,-1.12770018983314,15.5678599309353,0,0,0,0,0,,0,1
"Belgium",2014,1.28497396912062,4.97798999999998,3.630913,2.86963433333333,6.81502827965692,0.129141228895107,40.6199119094697,0,0,0,0,0,,0,1
"Belgium",2015,1.41687160852602,4.93270000000001,3.78643,2.90637666666667,7.80210087057131,1.49897880145189,36.5769110838388,0,0,0,0,0,,0,1
"Belgium",2016,1.40241208541587,,,,,,,0,0,0,0,0,,0,1
"Brazil",1950,,,,,,,,,,,,,,,0
"Brazil",1951,,,,,,,,,,,,,,,0
"Brazil",1952,,,,,,,,,,,,,,,0
"Brazil",1953,,,,,,,,,,,,,,,0
"Brazil",1954,,,,,,,,,,,,,,,0
"Brazil",1955,,,,,,,,,,,,,,,0
"Brazil",1956,,,,,,,,,,,,,,,0
"Brazil",1957,,,,,,,,,,,,,,,0
"Brazil",1958,,,,,,,,,,,,,,,0
"Brazil",1959,,,,,,,,,,,,,,,0
"Brazil",1960,,,,,,,,,,,,,,,0
"Brazil",1961,,,,,,,,,,,,,,,0
"Brazil",1962,,,,,,,,,,,,,,,0
"Brazil",1963,,,,,,,,,,,,,,,0
"Brazil",1964,,,,,,,,,,,,,,,0
"Brazil",1965,,,,,,,,,,,,,,,0
"Brazil",1966,,,,,,,,,,,,,,,0
"Brazil",1967,,,,,,,,,,,,,,,0
"Brazil",1968,,,,,,,,,,,,,,,0
"Brazil",1969,,,,,,,,,,,,,,,0
"Brazil",1970,,,,,,,,,,,,,,,0
"Brazil",1971,,,,,,,,,,,,,,,0
"Brazil",1972,,,,,,,,,,,,,,,0
"Brazil",1973,,,,,,,,,,,,,,,0
"Brazil",1974,,,,,,,,,,,,,,,0
"Brazil",1975,,,,,,,,,,,,,,,0
"Brazil",1976,,,,,,,,,,,,,,,0
"Brazil",1977,,,,,,,,,,,,,,,0
"Brazil",1978,,,,,,,,,,,,,,,0
"Brazil",1979,,,,,,,,,,,,,,,0
"Brazil",1980,,,,,,,,,,,,,,,0
"Brazil",1981,,,,,,,,,,,,,,,0
"Brazil",1982,,,,,,,,,,,,,,,0
"Brazil",1983,,,,,,,,,,,,,,,0
"Brazil",1984,,,,,,,,,,,,,,,0
"Brazil",1985,,,,,,,,,,,,,,,0
"Brazil",1986,,,,,,,,,,,,,,,0
"Brazil",1987,,,,,,,,,,,,,,,0
"Brazil",1988,,,,,,,,,,,,,,,0
"Brazil",1989,,,,,,,,,,,,,,,0
"Brazil",1990,,,,,,,,,,,,,,,0
"Brazil",1991,,,,,,,,,,,,,,,0
"Brazil",1992,,,,,,,,,,,,,,,0
"Brazil",1993,,,,,,,,,,,,,,,0
"Brazil",1994,,,,,,,,,,,,,,,0
"Brazil",1995,,,,,,,,,,,,,,,0
"Brazil",1996,,,,,,,,,,,,,,,0
"Brazil",1997,,-31.607564,,-13.4634163333333,6.98751827395789,,23.7459745257495,,,,,,,,0
"Brazil",1998,0.337785042704564,-1.449492,,-0.415232000000001,14.895306442703,,8.03186135451149,1,0,0,0,0,0,,0
"Brazil",1999,0.467969898306464,3.45172,,1.29698533333333,16.8201890944605,,18.2305116681139,0,0,0,0,0,0,,0
"Brazil",2000,4.03017078945318,-1.680743,,-0.149283666666667,6.11255296220112,,-31.4538643436842,0,0,0,0,0,0,,0
"Brazil",2001,1.37335814446518,1.400514,,0.0150566666666686,5.4373911842954,,-17.2529633059023,0,0,0,0,0,0,,0
"Brazil",2002,3.00830967507535,5.99942,,1.5179743,14.7731618843093,,-133.875425559248,0,0,0,0,0,0,,0
"Brazil",2003,1.13343911011867,4.652018,,0.413563166666665,10.2250499453585,,-29.9351862207107,0,0,0,0,0,0,,0
"Brazil",2004,5.60439026263335,-4.90509,0.469405,-1.47856166666667,2.68705643444818,-0.0604047134041729,23.8576607160088,0,0,0,0,0,0,,0
"Brazil",2005,3.14644039910981,-9.313157,2.6317541,-2.2271343,3.18299134436172,8.49741704736627,128.943587694382,0,0,0,0,0,0,,0
"Brazil",2006,3.88100214194997,-2.555962,4.2823895,0.575475833333333,21.1809514328214,15.7489581092773,83.7952896419537,0,0,0,0,0,0,,0
"Brazil",2007,5.88381195321332,-2.116667,4.914304,0.932545666666665,25.6691178896844,25.6381573067077,116.016739897931,0,0,0,0,0,0,,0
"Brazil",2008,4.96551034410722,4.47751700000001,5.045545,3.174354,40.5293336770927,38.5591640050181,-1.80395555898407,1,0,0,0,0,0,,0
"Brazil",2009,-0.125854316959462,2.769867,5.583606,2.784491,32.8229940112258,47.8117940426603,49.4272314386301,0,0,0,0,0,0,,0
"Brazil",2010,7.27094105251167,7.435333,6.137883,4.52440533333333,43.8219341617963,49.8183706260164,-0.468057740800681,0,0,0,0,0,0,,0
"Brazil",2011,3.90791417348115,0.850455999999994,5.468951,2.106469,28.1917296229821,43.1485198539176,47.2076560945444,0,0,0,0,0,,,0
"Brazil",2012,1.91466071551458,1.853342,5.072601,2.30864766666666,29.8874744641798,28.3438608081878,-45.7794511679153,1,0,0,0,0,,,0
"Brazil",2013,2.96588514176417,4.011294,4.306701,2.772665,26.1749525200738,15.4083030440474,-82.6806127802053,0,0,0,0,0,,,0
"Brazil",2014,0.506923224639699,5.22010400000001,1.32688,2.182328,19.7752687683882,5.4053497165945,-65.6687791484677,0,0,0,0,0,,,0
"Brazil",2015,-3.61430334365807,5.116886,3.510872,2.87591933333333,11.7484223085462,-10.2003085236685,-122.14143445809,0,0,0,0,0,,,0
"Brazil",2016,-3.52973134597763,,,,,,,0,0,0,0,0,,,0
"Canada",1950,,,,,,,,,,,,,,,1
"Canada",1951,,,,,,,,,,,,,,,1
"Canada",1952,,,,,,,,,,,,,,,1
"Canada",1953,,,,,,,,,,,,,,,1
"Canada",1954,,,,,,,,,,,,,,,1
"Canada",1955,,,,,,,,,,,,,,,1
"Canada",1956,,,,,,,,,,,,,,,1
"Canada",1957,,,,,,,,,,,,,,,1
"Canada",1958,,,,,,,,,,,,,,,1
"Canada",1959,,,2.01523050673476,0.171156961304425,10.6560156315097,10.1462586191491,,,,,,,,,1
"Canada",1960,2.76066557423463,,2.32098593073461,0.485117398520519,15.5166976231247,5.47445390460153,,0,0,0,0,0,0,0,1
"Canada",1961,3.11429030436399,,1.75481061838715,2.19861101426102,41.3960457070197,-1.06052303291409,,0,0,0,0,0,0,0,1
"Canada",1962,6.87494483519959,,1.55613121122011,2.1948399191195,41.3541032619746,-2.67075135297142,,0,0,0,0,0,0,0,1
"Canada",1963,5.05198681521737,,2.18718828686819,2.84553924265789,50.1583815020546,-2.15161044474398,,0,0,0,0,0,0,0,1
"Canada",1964,6.48458802910641,2.42597044546003,2.81566965463136,1.74721336669713,37.3952767954254,1.71997719079814,14.1344823884355,0,0,0,0,0,0,0,1
"Canada",1965,6.42560919353707,3.43801658737701,3.61949069843439,2.3525024286038,42.6347009320811,4.7302703970392,27.061142404874,0,0,0,0,0,0,0,1
"Canada",1966,6.37722783439045,1.23786010735222,2.17525595188042,1.13770535307754,32.8803151847268,11.686890702042,3.40685525111655,0,0,0,0,0,0,0,1
"Canada",1967,2.87362345144064,1.25030043123917,1.83863429639266,1.02964490921061,27.4687302629121,14.1845977356629,-5.08231811146702,0,0,0,0,0,0,0,1
"Canada",1968,5.15989953597646,-0.447078528770774,1.30988702110479,0.287602830778004,18.2461240220745,17.8162461780181,7.16890506673661,0,0,0,0,0,0,0,1
"Canada",1969,5.12633017842612,0.656798847735139,2.44912132184804,1.0353067231944,22.056136436981,16.2114764693086,12.876484197116,0,0,0,0,0,0,0,1
"Canada",1970,3.20374135790082,-0.609993775214352,2.42295394529252,0.604320056692726,21.1285522924739,8.41983610871836,-4.59065481478979,0,0,0,0,0,0,0,1
"Canada",1971,4.03513969300118,0.257523982625035,3.51191091278462,1.25647829846989,25.5799091250088,3.94070998948223,-17.4283934546744,0,0,0,0,0,0,0,1
"Canada",1972,5.30274179329995,2.419038,4.783128,2.400722,23.8351099475902,2.73835825679087,7.63115533735076,0,0,0,0,0,0,0,1
"Canada",1973,6.73240403441664,3.767723,5.554758,3.10749366666667,26.8890135570546,23.1166036204883,3.79198294705613,0,0,0,0,0,0,0,1
"Canada",1974,3.62450175502635,3.05177399999999,3.454304,2.16869266666666,25.5675640553504,23.000938757967,-42.9424356571806,1,0,0,0,0,0,0,1
"Canada",1975,1.80655619172532,3.23431900000001,2.58656,1.940293,21.6308989287788,25.9696291023387,-55.0584678476315,0,0,0,0,0,0,0,1
"Canada",1976,5.06864834485707,2.93749,2.306912,1.748134,22.6566708569904,11.8084733288025,-42.4564676610698,0,0,0,0,0,0,0,1
"Canada",1977,3.39977761929298,4.10709,5.81873299999999,3.30860766666667,22.1684908992786,4.53216597470402,0.303167094076194,0,0,0,0,0,0,0,1
"Canada",1978,3.87743757213483,4.91723199999999,6.586953,3.83472833333333,22.4806153863065,-3.04413749500412,9.04841436657694,0,0,0,0,0,0,0,1
"Canada",1979,3.73432102493947,8.39263100000001,5.869599,4.75407666666667,19.9819674700238,-6.163450599775,31.8128276787873,0,0,0,0,0,0,0,1
"Canada",1980,2.1395641018068,9.94279900000001,1.443911,3.79557,17.0552225657243,4.03612208027574,48.0831970493715,0,0,0,0,0,0,0,1
"Canada",1981,3.44315667028905,14.721049,-5.076007,3.21501400000001,14.9764010170117,2.31110952134764,8.75429066159036,0,0,0,0,0,0,0,1
"Canada",1982,-3.25441096787227,9.623898,-7.612818,0.670360000000002,0.924649624769268,-15.4479789588333,-23.1021000959288,0,1,0,1,1,0,0,1
"Canada",1983,2.56538353123794,-1.475302,-6.90266,-2.792654,-5.37415516612375,-19.5455803575746,-13.0134181429234,0,0,0,0,0,1,0,1
"Canada",1984,5.756441774375,-10.486641,-3.74664300000001,-4.74442800000001,-6.686860024862,-20.0885841762465,3.5585212622285,0,0,0,0,0,0,0,1
"Canada",1985,4.6254407517905,-8.68241900000001,-0.36862,-3.01701300000001,4.98492259065115,2.30052281976517,26.8517866610112,0,0,0,0,0,0,0,1
"Canada",1986,2.13877972386136,-0.254648000000003,2.881885,0.875745666666669,12.5218957779676,15.8601990889291,6.2636373281002,0,0,0,0,0,0,0,1
"Canada",1987,4.01478266709381,2.67837,6.847642,3.17533733333334,17.581060446385,27.7273056537045,14.9626848508596,0,0,0,0,0,0,0,1
"Canada",1988,4.3341068346507,5.12405200000001,8.731884,4.61864533333334,22.364792225586,38.5221041351841,3.55295596777681,0,0,0,0,0,0,0,1
"Canada",1989,2.29738087148048,7.995228,9.36839800000001,5.78787533333334,25.4077050765364,27.2443028986366,12.7935557722184,0,0,0,0,0,0,0,1
"Canada",1990,0.154227045038358,10.940995,8.610399,6.51713133333333,20.6890506674315,6.91244024477357,-10.786937009477,0,0,0,0,0,0,0,1
"Canada",1991,-2.14861043298837,10.993143,7.931334,6.308159,11.7909962318408,-9.27093981042675,-10.1349699826864,0,0,0,0,0,0,0,1
"Canada",1992,0.87910058843379,8.9336,6.254606,5.06273533333333,6.96670794445128,-9.61696810501658,-27.6688882715989,0,0,0,0,0,0,0,1
"Canada",1993,2.62059633164382,6.487337,4.118348,3.53522833333334,7.11894604997892,0.667336477241921,20.8123088023977,0,0,0,0,0,0,0,1
"Canada",1994,4.39544396274894,-0.23248000000001,1.553826,0.440448666666668,9.03720875054971,4.26086328252175,14.1836998085822,0,0,0,0,0,0,0,1
"Canada",1995,2.64248522323225,-4.687657,-0.711675999999997,-1.79977766666667,7.31817430687526,-4.98180895640379,30.5401668448904,0,0,0,0,0,0,0,1
"Canada",1996,1.59820837022639,-3.82517799999999,0.181210999999998,-1.21465566666667,7.48030719828424,-4.90728778904141,27.4975440719731,0,0,0,0,0,0,0,1
"Canada",1997,4.1907604392307,1.01782900000001,1.692315,0.903381333333338,10.74477024589,-7.35010971080034,41.72895178597,0,0,0,0,0,0,0,1
"Canada",1998,3.80831350471844,6.550318,4.39062699999999,3.64698166666667,15.8014049177514,-2.88665496170957,28.0108236689797,0,0,0,0,0,0,0,1
"Canada",1999,5.03433468809487,0.650802999999996,3.065892,1.23889833333333,14.0441214055966,1.54235792947044,30.6716641531393,0,0,0,0,0,0,0,1
"Canada",2000,5.0528559767705,-1.273477,0.124502,-0.382991666666669,12.3314263765503,1.03467037886603,22.0435309536443,0,0,0,0,0,0,0,1
"Canada",2001,1.75532276165082,0.596919,-0.688462999999999,-0.0305146666666663,13.0953669495212,7.24683587350832,10.5401861345772,0,0,0,0,0,0,0,1
"Canada",2002,2.96560432183099,4.819722,1.88099,2.23357066666667,13.7144050856227,11.3973361379616,-31.6608952902541,0,0,0,0,0,0,0,1
"Canada",2003,1.78622490387079,0.245852999999997,5.51287199999999,1.91957499999999,9.94738213887842,19.7812546626456,-14.8205394016752,0,0,0,0,0,0,0,1
"Canada",2004,3.03930290232195,-6.267955,6.994361,0.242135333333332,8.04020441928884,20.6531104018325,10.5610915441844,0,0,0,0,0,0,0,1
"Canada",2005,3.15120597656167,-12.860548,7.515759,-1.78159633333333,7.77332639802102,21.4358721758477,47.0767610938963,0,0,0,0,0,0,0,1
"Canada",2006,2.58959139236365,-5.323402,9.35602200000001,1.34420666666667,14.4691780998613,26.3749306240153,39.2857798246811,0,0,0,0,0,0,0,1
"Canada",2007,2.04176115884751,0.259631999999996,10.939818,3.73315,17.6970212627744,28.7448462679156,34.2066668744047,0,0,0,0,0,0,0,1
"Canada",2008,0.995390483647629,5.73898699999999,11.133226,5.624071,20.8997525572054,16.8919454994589,-27.8109910987243,1,0,0,0,0,0,0,1
"Canada",2009,-2.99396274667671,9.13922700000001,18.18155,9.10692566666667,16.2244996893702,5.78730277236598,-14.2537585540797,0,0,0,0,0,0,0,1
"Canada",2010,3.03692913752824,0.930215000000004,13.7486,4.89293833333333,9.22415597101821,-1.35082699206601,-7.65303312525947,0,0,0,0,0,0,0,1
"Canada",2011,3.09289214653088,2.063553,9.659533,3.90769533333333,7.71888901600784,5.14710842508593,22.6183113327574,0,0,0,0,0,,0,1
"Canada",2012,1.73041388991226,1.820846,0.217731000000001,0.679525666666658,10.7784611384714,4.82117065933722,0.262258236719707,0,0,0,0,0,,0,1
"Canada",2013,2.44486985445391,10.961315,0.556124000000011,3.83914633333334,15.1399972391013,7.4492117814882,-3.01206520012824,0,0,0,0,0,,0,1
"Canada",2014,2.81572302493434,12.338566,1.22417900000001,4.520915,15.5361976118825,9.01853530721854,16.6931588677788,0,0,0,0,0,,0,1
"Canada",2015,0.99590683801436,17.69663,4.77092800000001,7.48918600000001,16.1771890860561,11.9219111637286,0.252361527449286,0,0,0,0,0,,0,1
"Canada",2016,1.40419758293522,,,,,,,0,0,0,0,0,,0,1
"Chile",1950,,,,,,,,,,,,,,,0
"Chile",1951,,,,,,,,,,,,,,,0
"Chile",1952,,,,,,,,,,,,,,,0
"Chile",1953,,,,,,,,,,,,,,,0
"Chile",1954,,,,,,,,,,,,,,,0
"Chile",1955,,,,,,,,,,,,,,,0
"Chile",1956,,,,,,,,,,,,,,,0
"Chile",1957,,,,,,,,,,,,,,,0
"Chile",1958,,,,,,,,,,,,,,,0
"Chile",1959,,,,,,,,,,,,,,,0
"Chile",1960,,,,,,,,,,,,,,,0
"Chile",1961,,,,,,,,,,,,,,,0
"Chile",1962,,,,,,,,,,,,,,,0
"Chile",1963,,,,,,,,,,,,,,,0
"Chile",1964,,,,,,,,,,,,,,,0
"Chile",1965,,,,,,,,,,,,,,,0
"Chile",1966,,,,,,,,,,,,,,,0
"Chile",1967,,,,,,,,,,,,,,,0
"Chile",1968,,,,,,,,,,,,,,,0
"Chile",1969,,,,,,,,,,,,,,,0
"Chile",1970,,,,,,,,,,,,,,,0
"Chile",1971,,,,,,,,,,,,,,,0
"Chile",1972,,,,,,,,,,,,,,,0
"Chile",1973,,,,,,,,,,,,,,,0
"Chile",1974,,,,,,,,,,,,,,,0
"Chile",1975,,,,,,,,,,,,,,,0
"Chile",1976,,,,,,,,,,,,,,,0
"Chile",1977,,,,,,,,,,,,,,,0
"Chile",1978,,,,,,,,,,,,,,,0
"Chile",1979,,,,,,,,,,,,,,,0
"Chile",1980,,,,,,,,,,,,,,,0
"Chile",1981,,,,,,,,,,,,,,,0
"Chile",1982,,,,,,,,,,,,,,,0
"Chile",1983,,,,,,,,,,,,,,,0
"Chile",1984,,,,,,,,,,,,,,,0
"Chile",1985,,,,,,,,,,,,,,,0
"Chile",1986,,,,,,,,,,,,,,,0
"Chile",1987,,,,,,,,,,,,,,,0
"Chile",1988,,,,,,,,,,,,,,,0
"Chile",1989,,,,,,,,,,,,,,,0
"Chile",1990,,,,,,,,,,,,,,,0
"Chile",1991,,,,,,,,,,,,,,,0
"Chile",1992,,,,,,,,,,,,,,,0
"Chile",1993,,,,,,,,,,,,,,,0
"Chile",1994,,,,,,,,,,,,,,,0
"Chile",1995,,,,,,,,,,,,,,,0
"Chile",1996,,,,,,,,,,,,,,,0
"Chile",1997,,,,,,,,,,,,,,,0
"Chile",1998,,,,,,,,,,,,,,,0
"Chile",1999,,,,,,,,,,,,,,,0
"Chile",2000,,,,,,,,,,,,,,,0
"Chile",2001,,,,,,,,,,,,,,,0
"Chile",2002,,,,,,,,,,,,,,,0
"Chile",2003,,,,,,,,,,,,,,,0
"Chile",2004,,,,,,,,,,,,,,,0
"Chile",2005,,-24.447134,3.460046,-6.995696,8.99912527400147,11.45852454546,57.9624422281539,,,,,,,,0
"Chile",2006,6.12566699674169,-18.067148,2.497885,-5.18975433333334,20.790660017203,9.978456208054,46.5870545498391,0,0,0,0,0,0,,0
"Chile",2007,4.78880860246065,-7.045124,3.724623,-1.10683366666666,23.4018084333685,7.28010153942861,26.7705907507411,0,0,0,0,0,0,,0
"Chile",2008,3.46867053767248,11.585828,6.444013,6.009947,31.3278901002713,5.41401155371739,4.59988090339038,0,0,0,0,0,0,,0
"Chile",2009,-1.57660276562339,11.113361,7.508353,6.207238,23.0347225756958,13.5361478893972,16.9596053222181,0,0,0,0,0,0,,0
"Chile",2010,5.67978010649934,3.446871,3.575363,2.34074466666667,20.534832450675,11.883740956636,59.451110306339,0,0,0,0,0,0,,0
"Chile",2011,5.93147650733403,-5.03043099999999,1.140989,-1.29648066666666,18.1056251281526,20.1703897087971,51.7238653503956,0,0,0,0,0,,,0
"Chile",2012,5.18201215936589,4.88091999999999,1.71896599999999,2.19996199999999,26.7803591081828,17.2951472288992,22.9336359140482,0,0,0,0,0,,,0
"Chile",2013,3.96533531866243,17.227657,4.808424,7.34536033333333,32.1273227149385,22.1946874401645,-43.4694632250887,0,0,0,0,0,,,0
"Chile",2014,1.75131435620841,20.119932,5.507877,8.54260300000001,31.838486285775,22.5749625295099,-9.70808435621551,0,0,0,0,0,,,0
"Chile",2015,2.27908750761987,23.778316,5.63247,9.80359533333333,31.3317043159952,24.3139260076641,-27.388294893477,0,0,0,0,0,,,0
"Chile",2016,1.25792247864016,,,,,,,0,0,0,0,0,,,0
"Colombia",1950,,,,,,,,,,,,,,,0
"Colombia",1951,,,,,,,,,,,,,,,0
"Colombia",1952,,,,,,,,,,,,,,,0
"Colombia",1953,,,,,,,,,,,,,,,0
"Colombia",1954,,,,,,,,,,,,,,,0
"Colombia",1955,,,,,,,,,,,,,,,0
"Colombia",1956,,,,,,,,,,,,,,,0
"Colombia",1957,,,,,,,,,,,,,,,0
"Colombia",1958,,,,,,,,,,,,,,,0
"Colombia",1959,,,,,,,,,,,,,,,0
"Colombia",1960,,,,,,,,,,,,,,,0
"Colombia",1961,,,,,,,,,,,,,,,0
"Colombia",1962,,,,,,,,,,,,,,,0
"Colombia",1963,,,,,,,,,,,,,,,0
"Colombia",1964,,,,,,,,,,,,,,,0
"Colombia",1965,,,,,,,,,,,,,,,0
"Colombia",1966,,,,,,,,,,,,,,,0
"Colombia",1967,,,,,,,,,,,,,,,0
"Colombia",1968,,,,,,,,,,,,,,,0
"Colombia",1969,,,,,,,,,,,,,,,0
"Colombia",1970,,,,,,,,,,,,,,,0
"Colombia",1971,,,,,,,,,,,,,,,0
"Colombia",1972,,,,,,,,,,,,,,,0
"Colombia",1973,,,,,,,,,,,,,,,0
"Colombia",1974,,,,,,,,,,,,,,,0
"Colombia",1975,,,,,,,,,,,,,,,0
"Colombia",1976,,,,,,,,,,,,,,,0
"Colombia",1977,,,,,,,,,,,,,,,0
"Colombia",1978,,,,,,,,,,,,,,,0
"Colombia",1979,,,,,,,,,,,,,,,0
"Colombia",1980,,,,,,,,,,,,,,,0
"Colombia",1981,,,,,,,,,,,,,,,0
"Colombia",1982,,,,,,,,,,,,,,,0
"Colombia",1983,,,,,,,,,,,,,,,0
"Colombia",1984,,,,,,,,,,,,,,,0
"Colombia",1985,,,,,,,,,,,,,,,0
"Colombia",1986,,,,,,,,,,,,,,,0
"Colombia",1987,,,,,,,,,,,,,,,0
"Colombia",1988,,,,,,,,,,,,,,,0
"Colombia",1989,,,,,,,,,,,,,,,0
"Colombia",1990,,,,,,,,,,,,,,,0
"Colombia",1991,,,,,,,,,,,,,,,0
"Colombia",1992,,,,,,,,,,,,,,,0
"Colombia",1993,,,,,,,,,,,,,,,0
"Colombia",1994,,,,,,,,,,,,,,,0
"Colombia",1995,,,,,,,,,,,,,,,0
"Colombia",1996,,,,,,,,,,,,,,,0
"Colombia",1997,,,,,,,,,,,,,,,0
"Colombia",1998,,,,,,,,,,,,,,,0
"Colombia",1999,,,-2.945488,2.12216966666667,12.8576370335812,-24.5899760831547,,,,,,,,,0
"Colombia",2000,4.32509749533363,,-5.6758305,-2.31392316666667,-10.9696267050806,-29.922336875134,,0,0,0,0,0,0,,0
"Colombia",2001,1.66397710070214,,-5.8398735,-2.6597765,-11.4289920443996,-16.0698467696989,,0,0,0,0,0,0,,0
"Colombia",2002,2.47314456461005,,-3.356265,-1.77402933333333,-3.19715981627957,-14.7927643196408,,0,0,0,0,0,0,,0
"Colombia",2003,3.8434557132911,,0.0470735999999992,-0.957859133333332,0.0154812858376285,-6.34066591038878,,0,0,0,0,0,0,,0
"Colombia",2004,5.19567838705282,-7.532401,1.9652425,-1.8557195,-0.220605538505133,-3.61998858035327,121.674352352352,0,0,0,0,0,0,,0
"Colombia",2005,4.59915462970475,-11.613042,2.73842,-2.95820733333333,-3.82270809580228,4.92551556827732,161.366155540923,0,0,0,0,0,0,,0
"Colombia",2006,6.4827684866696,-7.062007,4.4915319,-0.856825033333334,13.9897992608838,15.4279953953222,142.032450306555,0,0,0,0,0,0,,0
"Colombia",2007,6.67295034514179,-2.578672,5.240335,0.887221000000001,25.4797402681611,20.4815498126552,75.4041902769154,0,0,0,0,0,0,,0
"Colombia",2008,3.48535456148369,0.438126999999998,3.469744,1.30262366666667,26.5244290152937,27.153175746581,-40.2876390064758,1,0,0,0,0,0,,0
"Colombia",2009,1.63805949469094,0.123968999999999,3.219843,1.114604,20.4211136393831,22.5622379272191,-11.0343844707805,0,0,0,0,0,0,,0
"Colombia",2010,3.89495293164366,3.192638,2.210777,1.80113833333333,23.1291810147401,18.0328772719079,24.5819852365055,0,0,0,0,0,0,,0
"Colombia",2011,6.38149298670196,3.030198,3.662756,2.23098466666667,31.7042319147828,15.0811986927656,42.8321570801518,0,0,0,0,0,,,0
"Colombia",2012,3.96431605095557,1.358841,4.138574,1.83247166666667,30.5727556333574,17.3445196857783,14.1538550848236,0,0,0,0,0,,,0
"Colombia",2013,4.75900689082476,1.468644,4.22383,1.89749133333333,30.3142012315196,15.6789367817402,-25.4619411139477,0,0,0,0,0,,,0
"Colombia",2014,4.29982647863998,6.112003,4.026872,3.379625,31.4641330859596,16.1158416984663,-16.413961280762,0,0,0,0,0,,,0
"Colombia",2015,3.00636900390003,11.510984,3.451328,4.98743733333334,32.7398993897887,12.1150204165561,-65.9648400286088,0,0,0,0,0,,,0
"Colombia",2016,2.02246924615874,,,,,,,0,0,0,0,0,,,0
"Czech Republic",1950,,,,,,,,,,,,,,,0
"Czech Republic",1951,,,,,,,,,,,,,,,0
"Czech Republic",1952,,,,,,,,,,,,,,,0
